Iteration,Train MSE,Validation MSE,Test MSE,Train Accuracy,Validation Accuracy,Test Accuracy,Train F1 Score,Validation F1 Score,Test F1 Score,Time
10,0.12924361228248898,0.1313153078337201,0.12809244194247776,0.6108833922261484,0.6082532504239684,0.6155585707824514,0.6493085696843096,0.6470155538400176,0.6541769317592752,1408
20,0.12901375434711962,0.13102653317620733,0.1278291049325751,0.6122968197879859,0.609383832673827,0.6164631388511985,0.6508741856057814,0.6473126519009255,0.6549182145635761,2764
30,0.12487110787736305,0.12653718102623057,0.12379587092849419,0.6176678445229682,0.6167326172979084,0.6255088195386703,0.6483508246766095,0.6466464125447319,0.6572086220018302,4177
40,0.12369767218439671,0.12534159671044878,0.12231818130204161,0.6195053003533569,0.6246466930469191,0.6255088195386703,0.6466566428439023,0.6521509453342831,0.6549551772449504,5599
50,0.12363625007820048,0.1252907842684182,0.1222548832316616,0.6195053003533569,0.6246466930469191,0.6246042514699232,0.6466566428439023,0.6521509453342831,0.653768266531759,7049
60,0.1150342143105496,0.11625680212592646,0.11407115951854568,0.6549823321554771,0.6574335782928208,0.6612392582541836,0.6782958463241789,0.6812495827623692,0.6861842133590027,8499
70,0.11403027198696018,0.11520483367742528,0.11317066231265645,0.6586572438162545,0.6653476540418315,0.663048394391678,0.6831142507900506,0.6914223575245629,0.690729775637981,9895
80,0.11546731020151199,0.11631193654028188,0.11436523782839773,0.6525795053003534,0.6563029960429622,0.6558118498417006,0.6768389569992891,0.6813727320962876,0.6824186016438913,11212
90,0.11299830991583441,0.11397925992773604,0.1121203058299108,0.6600706713780918,0.6670435274166195,0.6653098145635459,0.6831038310965363,0.6911788725004346,0.6907814972511764,12723
110,0.11022802731359231,0.11123396071004528,0.10931078914707668,0.6675618374558304,0.6743923120407009,0.6766169154228856,0.6864486115637384,0.6927204706464468,0.6978824907049965,15449
120,0.10986950126484349,0.11090481390882402,0.10899895378323522,0.6688339222614841,0.6743923120407009,0.6775214834916328,0.6877336072354681,0.69319005894462,0.6988217165057338,16825
130,0.10903192538032551,0.11004206545277609,0.10864195747481804,0.6761837455830388,0.6828716789146411,0.681592039800995,0.6946163383850973,0.7023086521745112,0.7029465362954895,18139
140,0.10776525490398024,0.10859285719116661,0.10712896811379247,0.6780212014134276,0.6840022611644997,0.6852103120759837,0.6942485291229447,0.7006557960274334,0.7045070875694072,19451
150,0.10702204116191173,0.10775276840343849,0.10633915626399933,0.6822614840989399,0.6902204635387225,0.6879240162822252,0.6976039237980596,0.7057998934067435,0.7052148418999697,20836
160,0.1061729639658521,0.10687723743176517,0.10558837568111003,0.6859363957597173,0.6879592990390051,0.6933514246947082,0.69964749312453,0.7019664788881437,0.7095045754845307,22143
170,0.1048790522400764,0.10575179319271338,0.10452529992573394,0.6931448763250884,0.6919163369135105,0.6978742650384442,0.7048679547047868,0.7036359042813549,0.7118388205036742,23503
180,0.10325798031044461,0.1044601166795821,0.10321479289135282,0.6992226148409894,0.7043527416619559,0.6996834011759385,0.7115334785384356,0.7166969857988492,0.7147350288111874,24803
190,0.09758635282610549,0.0988774112580544,0.09694449201968959,0.7159010600706713,0.7105709440361786,0.7164179104477612,0.7179927252143525,0.7144127092261062,0.7221167180763254,26083
210,0.0953716088001637,0.09677869965236784,0.09509785014298937,0.7225441696113074,0.7184850197851894,0.7200361827227499,0.724629126629612,0.7220879740450025,0.725249528879369,28805
220,0.09342228343270519,0.09458720985762745,0.09289133360709247,0.7269257950530036,0.7247032221594121,0.7200361827227499,0.7271855099203814,0.7263322374819743,0.7228466536402263,30232
230,0.09342181200707766,0.0945868957178998,0.09289137385195971,0.7269257950530036,0.7247032221594121,0.7195838986883764,0.7272151287311103,0.7263322374819743,0.7224477221704209,31477
240,0.09218086794625946,0.09324912344722544,0.09158837863606634,0.7287632508833922,0.7263990955342001,0.7290818634102216,0.7301306426790789,0.7297653053547127,0.7332438963849424,32778
250,0.09209398116918915,0.09316582515882987,0.09159242682373561,0.7297526501766785,0.7247032221594121,0.7281772953414745,0.7313696866327821,0.7282769494462847,0.7325771855384022,34064
260,0.09150443895558123,0.09234824896477026,0.09090646914570137,0.7324381625441696,0.7280949689089882,0.7313432835820896,0.7350701015705032,0.7330689486502139,0.7373717252039342,35334
270,0.09124642069078184,0.09209767056447178,0.09058697905604235,0.7334275618374558,0.7303561334087055,0.7313432835820896,0.7356695202579143,0.734570281662738,0.736844560103146,36625
280,0.09114547316308623,0.09201515382975207,0.09059016834002673,0.734982332155477,0.7320520067834935,0.7349615558570782,0.73721759136483,0.7359010134493557,0.7406243715156625,38029
290,0.09064597984403074,0.09102737517210537,0.08989611414912736,0.7371024734982332,0.7354437535330696,0.7381275440976933,0.7380047915696151,0.7378806462483852,0.7415206617392829,39344
310,0.089810907120863,0.09025652443188005,0.08883594708849715,0.7369611307420495,0.7371396269078575,0.7345092718227046,0.7365901432394693,0.7380867013455223,0.7365366023067472,41979
320,0.08936081472413047,0.08985472734323928,0.08822450459923994,0.7369611307420495,0.7377049180327869,0.7354138398914518,0.7363715494554335,0.7379946219881133,0.7373404328707637,43306
330,0.08910558825493148,0.08962678010560819,0.08792336071433254,0.7371024734982332,0.7371396269078575,0.7340569877883311,0.7358994418081037,0.7370236496558735,0.7354020154752078,44683
340,0.08694286930813781,0.08761229070814798,0.08487116539425182,0.7488339222614842,0.7399660825325043,0.7480777928539123,0.7446621269051809,0.7358844106353487,0.7447622989542124,45980
350,0.08449624170658906,0.08508184268361545,0.08222632606748248,0.7560424028268551,0.7473148671565857,0.7535052012663953,0.7519069617260942,0.7431761616501918,0.7502100085258725,47262
360,0.08366001396677089,0.08398431537115986,0.08120431428182355,0.7609893992932862,0.7507066139061617,0.7575757575757576,0.7572912671856219,0.7469333422466508,0.7546217938252793,48624
370,0.08244043141192187,0.08221096155319105,0.07989081610480361,0.7609893992932862,0.7552289429055964,0.7630031659882406,0.7574623038415564,0.7518702355951318,0.7605100996799818,49893
380,0.08173254075520107,0.08142497317403204,0.07908961637761369,0.7622614840989399,0.7614471452798192,0.7693351424694709,0.7580361358575579,0.7572679604056245,0.7658421264998598,51198
390,0.07826234864755036,0.07800005242536322,0.0761194364799219,0.7734275618374559,0.7727529677784059,0.7770239710538218,0.7704786513182582,0.7702341914719517,0.7751363859965205,52536
410,0.07763187126155911,0.07699504732071065,0.0753828442483451,0.7759717314487633,0.7750141322781232,0.7783808231569426,0.7730111841794793,0.7723200104596518,0.7763507130990487,55164
420,0.07691908649546442,0.07613432070818117,0.07460248458481793,0.7762544169611307,0.7772752967778406,0.7806422433288105,0.7731130776474741,0.7744216813023334,0.7783705211602414,56561
430,0.0766600992042772,0.07588593684942412,0.07433277258090151,0.7773851590106007,0.7750141322781232,0.7815468113975577,0.7743007911543559,0.7720715062674818,0.77922878938498,58031
440,0.07634427021299424,0.07575655257679881,0.0739306192601293,0.7783745583038869,0.7778405879027699,0.7856173677069199,0.775164611683272,0.7746342277874974,0.7830066471223252,59448
450,0.07555776511457482,0.07487598444071313,0.07326938155391874,0.7792226148409894,0.7829282080271339,0.7842605156037992,0.7766886979402919,0.7806625903886255,0.783043674196273,60883
460,0.0751742390124212,0.07455660988987474,0.07268603962980932,0.7823321554770318,0.7834934991520633,0.7892356399819086,0.779283159869892,0.7805777719347344,0.7869220211703183,62184
470,0.07100841996642125,0.07032655343241269,0.06868339493347984,0.8024028268551237,0.8049745618993782,0.8082315694255993,0.7990981101594693,0.8017900687615371,0.8054052696299459,63536
480,0.07098240507242551,0.07028704199169597,0.06866928035900752,0.8014134275618374,0.8066704352741662,0.8077792853912257,0.7981174006726766,0.8035293081213919,0.8049619686421029,64908
490,0.07065471418024685,0.06977920310515041,0.06851218807462855,0.8008480565371024,0.8094968908988129,0.8059701492537313,0.7977410563490756,0.8065023049339369,0.8032999615066577,66255
510,0.07038035132166284,0.06924276695449866,0.06840293461662969,0.8031095406360425,0.8117580553985303,0.8064224332881049,0.8001925671660355,0.8089689475280706,0.8042536815832411,69095
520,0.07026221263634752,0.06914292412724261,0.06821199762130845,0.8040989399293286,0.8128886376483889,0.8104929895974672,0.8011517075825941,0.8100124177373418,0.8083470550688843,70525
530,0.07026221263634752,0.06914292412724261,0.06821199762130845,0.8040989399293286,0.8128886376483889,0.8104929895974672,0.8011517075825941,0.8100124177373418,0.8083470550688843,71906
540,0.06979039191218603,0.06847737356515705,0.06785518708740505,0.8025441696113074,0.8089315997738835,0.8118498417005879,0.7998337054311824,0.8062885892223987,0.8103905643050627,73253
550,0.06922201091816171,0.06818309787469147,0.06713782932953648,0.806643109540636,0.8168456755228943,0.8104929895974672,0.8034912785315534,0.8138296116079788,0.8077163071983322,74578
560,0.06744150565180818,0.06647223274994032,0.06551392459458615,0.8131448763250884,0.8224985867721877,0.8168249660786974,0.8100646098577909,0.8195381565583418,0.814204601156692,75862
570,0.06735454553413171,0.06643265476846678,0.06549977860667476,0.814416961130742,0.8224985867721877,0.8177295341474446,0.8114016956500585,0.819545146598598,0.8152933984805605,77196
580,0.0671583611395969,0.06610857326046449,0.065249738766787,0.8142756183745583,0.824759751271905,0.8204432383536862,0.8112854264799078,0.8218607529895694,0.8181180372380301,78555
590,0.06694218332208017,0.06591477430245703,0.06500167475442055,0.8156890459363958,0.8253250423968344,0.819538670284939,0.8125897454968494,0.8224193325835815,0.8168414709029652,79906
610,0.06393593597312885,0.06352074574766167,0.06198478137755104,0.8286925795053004,0.8309779536461278,0.830393487109905,0.8258402407659962,0.8281935091207161,0.827840447609152,82614
620,0.06371567324185902,0.06370672826531644,0.061894480540861434,0.8295406360424028,0.8321085358959864,0.8312980551786522,0.8267086076579007,0.8293645822659682,0.8285982926718864,83976
630,0.061975034863615684,0.0621221282419765,0.06035708018683343,0.8351943462897526,0.8360655737704918,0.8362731795567616,0.8324906041851502,0.8333922854457135,0.8336476882719448,85344
640,0.06138516333560654,0.06134049966114909,0.059770262035212934,0.8375971731448764,0.8377614471452798,0.8385345997286295,0.8349339580687098,0.8351237013697709,0.836088956718511,86661
650,0.06110748771807874,0.061020243097475085,0.05947132109700091,0.8385865724381626,0.8377614471452798,0.8407960199004975,0.8359439334381941,0.8351217837315111,0.8383416437844355,87997
660,0.060917257096095453,0.061068948926325264,0.059304891286860714,0.8404240282685512,0.8417184850197852,0.8430574400723655,0.8378201806989783,0.8391771100841259,0.8406657866696767,89314
670,0.06099171490673966,0.06102901860656802,0.05945020134233923,0.8395759717314487,0.8405879027699266,0.8435097241067391,0.8371215040223651,0.8382231488898159,0.8416076329133508,90808
680,0.05904759834335399,0.05904009206001976,0.05737093678783381,0.846643109540636,0.8468061051441492,0.8475802804161013,0.8441760983970871,0.8443820775721222,0.845484931027786,92202
690,0.057893068688406144,0.05753503703204474,0.056288252007876745,0.8486219081272085,0.8490672696438666,0.8525554047942108,0.8461863201441944,0.8466608193574716,0.8503419262833979,93607
710,0.05759833013378298,0.057037444341089955,0.05618827675233131,0.8497526501766784,0.851328434143584,0.8548168249660787,0.8473545438851067,0.848986616678483,0.8527955584007522,96389
720,0.057338718437075914,0.05655986332396802,0.056251856168703915,0.8436749116607773,0.8501978518937253,0.8484848484848485,0.8417581327262134,0.8480791883840018,0.8472412074088685,97685
730,0.05706308447943598,0.056318642835857614,0.055956121246633315,0.8455123674911661,0.8518937252685133,0.8516508367254636,0.8435894406310173,0.8497841594886992,0.8504129243974842,99070
740,0.05672527622986701,0.05629221784808304,0.055404751089325056,0.8476325088339223,0.8524590163934426,0.8530076888285844,0.8455023811558687,0.850242379005814,0.8513940490218227,100334
750,0.05672321720019688,0.056290796201298315,0.055402509580701836,0.8476325088339223,0.8524590163934426,0.8530076888285844,0.8455023811558687,0.850242379005814,0.8513940490218227,101635
760,0.056753374187428776,0.05625685654196725,0.0554575234915258,0.8465017667844523,0.8518937252685133,0.8525554047942108,0.8444006458035951,0.8497026684772834,0.8510426284937055,103050
770,0.05600743409901523,0.05566307627412963,0.05476936183058574,0.8508833922261484,0.853024307518372,0.8548168249660787,0.8491561352005637,0.8509939530622265,0.8537401672617244,104310
780,0.05590539092842473,0.05553164245922605,0.05465296544153174,0.8504593639575971,0.8547201808931599,0.8561736770691994,0.8487582582632857,0.8527646470932768,0.8551910430483645,105598
790,0.055669551839043964,0.055467056785637216,0.05442414250319351,0.850600706713781,0.8501978518937253,0.8561736770691994,0.8487866300018938,0.8481454799782916,0.8550836270574846,106934
810,0.05436391490331837,0.054097902427492024,0.053138361402711276,0.8559717314487633,0.8575466365178067,0.8579828132066938,0.8539962705761341,0.8554915030338812,0.8564059959632577,109677
820,0.053352565261051775,0.05342848262041498,0.05203876500962695,0.8573851590106008,0.8626342566421707,0.858887381275441,0.8557348631410346,0.8608559736822112,0.85777201469821,111135
830,0.053212790311223605,0.053495002699435225,0.051934969098983874,0.8578091872791519,0.861503674392312,0.858887381275441,0.8560242291444295,0.8596742332192926,0.8575317846701215,112488
840,0.05297410005755013,0.053245882114432444,0.05149930195959116,0.858374558303887,0.8603730921424534,0.8638625056535504,0.8563364090882281,0.8583471262954792,0.8621606268588086,113820
850,0.05148202479942667,0.05159785153393631,0.050185818542402116,0.8654416961130742,0.8654607122668174,0.8688376300316599,0.8634387352185126,0.8634588195656937,0.8671252010146057,115082
860,0.051223119250047966,0.0510350547160595,0.049936103007181876,0.8661484098939929,0.8677218767665348,0.8701944821347807,0.8641009940982194,0.8657113352585745,0.8683891113741655,116396
870,0.05100807623868914,0.05065638583995337,0.04977350719013108,0.8699646643109541,0.8699830412662521,0.8683853459972863,0.8679639431307077,0.8680000619453003,0.8665125852147622,117731
880,0.05078855285731987,0.049922989688623805,0.04949523530855013,0.8651590106007068,0.8677218767665348,0.8701944821347807,0.8635287194473049,0.8660653588395365,0.8690706989734072,119130
890,0.05076923514565244,0.050032504162137115,0.04935676337783461,0.8645936395759717,0.8660260033917467,0.8692899140660335,0.8626875666123477,0.8641340135043503,0.8678244005683698,120635
910,0.049910983216261424,0.04899311296675572,0.048473539861937746,0.8660070671378092,0.8677218767665348,0.872003618272275,0.8640446490753032,0.8658169242388674,0.8704664128024743,123259
920,0.04984032508357353,0.04885483612002375,0.048402499321218456,0.867279151943463,0.8677218767665348,0.8729081863410222,0.8654077661755152,0.8658675498361316,0.8715981853927885,124616
930,0.049461312893365236,0.048536687592117225,0.047970075963387857,0.8689752650176679,0.8699830412662521,0.8742650384441429,0.8670203448658459,0.8680897105444154,0.8727714875428204,126012
940,0.049461312893365236,0.048536687592117225,0.047970075963387857,0.8689752650176679,0.8699830412662521,0.8742650384441429,0.8670203448658459,0.8680897105444154,0.8727714875428204,127320
950,0.04935438570795152,0.048291853519729804,0.04792078066476204,0.8699646643109541,0.8699830412662521,0.8742650384441429,0.8682950770763886,0.8684349836054167,0.8732526025238067,128695
960,0.04922731817338448,0.048257342305992865,0.047723308722473066,0.8703886925795054,0.8711136235161108,0.8760741745816373,0.8686674197670571,0.869499714859435,0.8749878660340082,130063
970,0.04877103086792083,0.047961915804409685,0.04755965352061724,0.8709540636042403,0.8716789146410401,0.8742650384441429,0.8692926385176261,0.8702157683052602,0.8732526025238067,131399
980,0.048668840836661106,0.047801969209679905,0.04749090716347207,0.8695406360424028,0.8722442057659695,0.8724559023066486,0.8679281490192498,0.8708100531253193,0.8715233418222443,132830
990,0.04829592793171842,0.047280137186617756,0.04759135965392398,0.8713780918727915,0.8728094968908988,0.872003618272275,0.8699680701066798,0.8714046862482661,0.8713613796645538,134253
1010,0.04808707528213076,0.04728098219842812,0.04703302998973921,0.8718021201413427,0.8711136235161108,0.8738127544097694,0.8700444378738932,0.8693948752969103,0.872512733724455,136828
1020,0.04809557683770766,0.04747999475286633,0.04704680130369467,0.8705300353356891,0.8699830412662521,0.872003618272275,0.8685600243945283,0.8681351504640481,0.8704664128024743,138162
1030,0.047810998487535915,0.047120092354556393,0.04672561890043361,0.8715194346289753,0.8716789146410401,0.8747173224785165,0.8695919670859275,0.8698678795452122,0.873213067902739,139471
1040,0.04769286326402844,0.047135797059279345,0.04661315901398133,0.8750530035335689,0.8728094968908988,0.8769787426503844,0.8732271229799312,0.8710404326953977,0.8755506767903376,140775
1050,0.048580075709324134,0.04794015373989087,0.04723451330071614,0.8705300353356891,0.8694177501413228,0.8765264586160109,0.8685699220940684,0.8675056725231919,0.874983381991691,142063
1060,0.04724013206744869,0.046702014161255835,0.04631097676742764,0.8737809187279152,0.8716789146410401,0.8760741745816373,0.8719383854804225,0.8698939822709805,0.8746353864321104,143376
1070,0.04698398894092688,0.04654545756598821,0.04595378317960065,0.8736395759717315,0.8711136235161108,0.8765264586160109,0.8717300370187875,0.869282087383692,0.8749548578096192,144688
1080,0.04677599853374176,0.04609064089033808,0.04558500061853814,0.8768904593639576,0.8694177501413228,0.8801447308909995,0.8750078868231315,0.8675056725231919,0.8784790573219351,145985
1090,0.046462410675836244,0.04578463975955039,0.04527920196752922,0.8778798586572438,0.8733747880158281,0.8819538670284939,0.8760099885956404,0.871496938026233,0.8802338236559439,147242
1110,0.045971310589342534,0.0452695934558305,0.04497345734492897,0.8802826855123675,0.8767665347654042,0.8824061510628675,0.8785086440438752,0.8749950762313369,0.8808962913281959,149952
1120,0.04592760487005838,0.04535199874787821,0.044849031448363406,0.879434628975265,0.8762012436404748,0.8810492989597467,0.8776040222043663,0.8744321264900101,0.8794375846238967,151223
1130,0.04479055038886518,0.044571312225630086,0.04371851204293817,0.88113074204947,0.8778971170152629,0.8842152872003618,0.8793158209989889,0.8761423452181353,0.8825641802007167,152527
1140,0.04510478821771397,0.044799526656138414,0.04398065182928362,0.88113074204947,0.8784624081401922,0.8846675712347354,0.8793157563445134,0.8767061243734061,0.8830155778279828,153860
1150,0.044487507095501214,0.04432739090431332,0.04366069957022055,0.8822614840989399,0.8784624081401922,0.885119855269109,0.8805018258943714,0.8768570203538457,0.8837570531811789,155119
1160,0.04446407727808227,0.044402033072818474,0.043658428740574365,0.8822614840989399,0.8767665347654042,0.8855721393034826,0.8804694657849813,0.8749753543263652,0.8840016416034244,156482
1170,0.04439012212818158,0.04428118684200348,0.043660205623246774,0.8831095406360424,0.8778971170152629,0.8846675712347354,0.8813350975868343,0.8761423452181353,0.8831050422856196,157732
1180,0.04438555209452213,0.04427548637053243,0.043656447897550056,0.8831095406360424,0.8778971170152629,0.8846675712347354,0.8813350975868343,0.8761423452181353,0.8831050422856196,159016
1190,0.044243061295247736,0.04406202920685108,0.043586990456041134,0.8826855123674912,0.8812888637648388,0.8873812754409769,0.8809121674910259,0.8796268822894714,0.8858992408452663,160322
1210,0.04401231135893157,0.04378794575403051,0.043381431205206905,0.8833922261484098,0.8818541548897683,0.8869289914066033,0.8816425447854157,0.8802372272889339,0.8854527594953497,162984
1220,0.04421414985197233,0.043947502313593505,0.04367985017525511,0.8836749116607774,0.8824194460146976,0.8873812754409769,0.882080563305702,0.8809835289361216,0.8861944025216905,164279
1230,0.04511751933969602,0.044442857496352815,0.044296503269395354,0.8814134275618375,0.8795929903900509,0.8824061510628675,0.8796607531972738,0.877919135223428,0.8808962913281959,165586
1240,0.04393385160760414,0.04357739529397897,0.04332074951476763,0.8836749116607774,0.8824194460146976,0.8869289914066033,0.8819407755668166,0.8808235584022057,0.8854772354920132,166864
1250,0.04395965586157046,0.04361503516499588,0.043246024617192486,0.8835335689045937,0.8812888637648388,0.8860244233378561,0.8817803327986915,0.8796512370109091,0.8845363815713125,168222
1260,0.043914540562337165,0.04361670349551523,0.04323890867260982,0.8838162544169611,0.8835500282645562,0.8864767073722297,0.8820828912494619,0.8819695362474816,0.8850066952204696,169544
1270,0.04380717840787607,0.04340176959378296,0.04303722915381056,0.8850883392226149,0.8829847371396269,0.8864767073722297,0.883355905066736,0.8813584864757229,0.8849187061332695,170841
1280,0.04380625114618638,0.04339883160772652,0.043036085038668126,0.8848056537102473,0.8829847371396269,0.8864767073722297,0.883070340626285,0.8813584864757229,0.8849187061332695,172128
1290,0.04372134730231211,0.04357745427161716,0.042508558824127525,0.8824028268551237,0.8790276992651216,0.8900949796472184,0.8806159921265897,0.8772535133030818,0.8885102277256347,173374
1310,0.04293549554800412,0.04263374670883519,0.04182365248325475,0.8860777385159011,0.8812888637648388,0.8923563998190864,0.8843594215889075,0.8796045195770386,0.8909082631799149,176052
1320,0.044075560180455706,0.04346928821586246,0.043430789542309306,0.8840989399293286,0.8824194460146976,0.8905472636815921,0.8824095966593863,0.8808515803507272,0.8892498359675086,177447
1330,0.0432079199776138,0.042777230354138926,0.04248682633002671,0.8846643109540636,0.8790276992651216,0.8896426956128448,0.882967535711562,0.877333660225469,0.8883343721712813,178868
1340,0.04253780094735422,0.042164985337365374,0.04180964744799894,0.8853710247349823,0.8824194460146976,0.8919041157847128,0.8836797479969905,0.880773493319769,0.8905805605825688,180326
1350,0.04239322251090299,0.04194904483772433,0.04179998550778027,0.8843816254416961,0.8812888637648388,0.89280868385346,0.8826572767889495,0.8796268822894714,0.8915532142192633,181759
1360,0.042345006949065775,0.0418645922306303,0.041777052382347094,0.884946996466431,0.8841153193894856,0.8932609678878336,0.8832262585598161,0.882426796546885,0.8919678535648575,183217
1370,0.04232293154241125,0.041818513907175864,0.04185564488932693,0.8865017667844522,0.886376483889203,0.8941655359565808,0.8848154246900677,0.8847223540245196,0.8929116911465033,184589
1380,0.04242241656314526,0.042228119449650006,0.042000764422958727,0.8852296819787986,0.886376483889203,0.8932609678878336,0.8835899122183567,0.8847759310778069,0.8920568795005764,185832
1390,0.04220748858945169,0.04208386751403786,0.04190948828810073,0.8870671378091873,0.8869417750141323,0.8950701040253279,0.8854669218751684,0.885407469781693,0.89402270716581,187185
1410,0.041876587204990906,0.04165028151250223,0.04161147774807512,0.8870671378091873,0.8886376483889203,0.8959746720940751,0.8855068976099197,0.8871960572097178,0.8950124751281784,189920
1420,0.04191098526035412,0.04171612803737218,0.04164632088632624,0.8869257950530035,0.8880723572639909,0.8941655359565808,0.8853729771931355,0.8866084377913601,0.8931455447002243,191355
1430,0.04167031458462054,0.04164420599147872,0.0412813174900921,0.888339222614841,0.8875070661390616,0.8941655359565808,0.8867220700271229,0.885944288133499,0.8930722282389225,192746
1440,0.04130031544022598,0.041331294506254224,0.04086654941866814,0.8884805653710247,0.8880723572639909,0.8955223880597015,0.886867646574702,0.8865289850989595,0.894426772333049,194017
1450,0.04129467152942962,0.04139106320478378,0.04081292261849268,0.887773851590106,0.8886376483889203,0.8941655359565808,0.8861761242253662,0.8871393493060428,0.893037518085086,195260
1460,0.04123131296716789,0.041482462796724,0.040681021339324316,0.8921554770318021,0.8852459016393442,0.8968792401628223,0.8905539650728256,0.8835907484398537,0.895717359509347,196545
1470,0.04048974395939189,0.040673717221024946,0.03986317904992659,0.8920141342756184,0.8880723572639909,0.8955223880597015,0.8903929495596208,0.8864371275970688,0.8941267998798736,197846
1480,0.04046418280183229,0.04058157332573548,0.03987921164214841,0.8918727915194347,0.8880723572639909,0.8946178199909544,0.8902478593064757,0.8864146624129058,0.893190550841274,199124
1490,0.0404712080354642,0.04049152387373269,0.04000721505550827,0.8910247349823321,0.8875070661390616,0.8955223880597015,0.8893937797872828,0.8858856231036805,0.8941928625570225,200494
